mcc,avg_ticket,max_ticket,monthly_txn_count,annual_spend,tenure_months,is_new_to_platform,current_payment_method,card_acceptance_history,past_data_quality_score,days_sales_outstanding,strategic_vendor,risk_level,metadata_strategy
5137,282.85,1538.9,5,16971.0,105,False,check,accepted,0.414,67,False,high,send_minimal
5065,493.44,1373.0,21,124346.88,178,False,ach,rejected,0.853,50,False,low,send_minimal
5169,2647.52,8322.94,12,381242.88,147,False,ach,rejected,0.226,32,True,medium,send_minimal
7399,1791.48,13414.19,22,472950.72,83,False,check,rejected,0.947,44,False,low,send_minimal
5065,100.39,749.55,11,13251.48,129,False,ach,rejected,1.0,56,False,medium,send_minimal
4214,34569.1,140381.04,7,2903804.4,1,True,check,never_offered,0.73,55,False,medium,send_minimal
5211,4751.08,19877.52,5,65883639.090984985,60,False,check,rejected,0.739,82,False,medium,send_minimal
5111,689.5,4491.04,17,140658.0,114,False,card,rejected,0.631,39,True,medium,send_minimal
5137,681.18,4232.7,22,179831.52,75,False,card,accepted,0.85,47,True,low,send_minimal
5211,217904.88,755925.34,66,172580664.96,9,False,ach,rejected,0.79,57,False,medium,send_minimal
5137,1479.29,10438.46,26,461538.48,3,True,ach,never_offered,0.702,42,False,low,send_partial
5085,1303.52,4328.08,13,203349.12,128,False,card,accepted,0.642,43,True,low,send_minimal
5734,1929.06,13658.23,7,162041.04,0,True,card,never_offered,,73,False,medium,send_partial
7372,1807.46,3689.18,4,86758.08,4,True,ach,never_offered,0.318,35,False,medium,send_minimal
5085,1234.71,8105.93,4,59266.08,41,False,card,rejected,0.666,38,False,medium,send_partial
5137,678.12,2868.92,7,56962.08,150,False,card,rejected,0.618,47,False,low,send_minimal
5122,7631.08,38636.24,26,2380896.96,145,False,card,rejected,0.334,51,True,low,send_minimal
5734,316.56,2077.07,7,26591.04,1,True,check,never_offered,,49,False,high,send_partial
7372,12708.85,72168.39,6,915037.2,138,False,card,rejected,,56,True,medium,send_minimal
7372,2580.43,18124.54,9,278686.44,0,True,check,never_offered,0.489,62,False,low,send_partial
8911,4411.48,7335.26,13,688190.88,1,True,ach,rejected,0.378,19,False,low,send_minimal
7392,1916.76,5005.49,12,276013.44,173,False,card,accepted,0.685,41,False,medium,send_minimal
5137,397.61,2164.94,6,2747366.1552327336,39,False,check,accepted,0.55,41,True,medium,send_minimal
5085,3613.49,7766.01,11,476980.68,125,False,check,rejected,0.25,55,True,high,send_minimal
5734,2065.8,16493.55,7,173527.2,45,False,card,accepted,0.433,37,False,high,send_minimal
4214,15149.64,79958.39,23,4181300.64,0,True,check,never_offered,0.835,77,False,medium,send_minimal
8911,1635.3,10673.9,14,274730.4,5,True,check,never_offered,0.776,57,False,medium,send_minimal
5122,2207.3,5828.99,6,158925.6,30,False,check,accepted,0.85,80,False,low,send_minimal
5122,3012.36,10578.01,12,433779.84,67,False,ach,accepted,0.387,48,True,low,send_minimal
5065,2383.7,16529.18,7,200230.8,109,False,check,rejected,0.39,63,True,high,send_minimal
5111,87.69,344.68,23,24202.44,4,True,card,never_offered,1.0,25,False,low,send_partial
5211,6596.39,47767.44,35,2770483.8,112,False,card,accepted,0.513,16,True,medium,send_minimal
5211,213.03,944.98,3,7669.08,0,True,check,never_offered,0.912,80,False,low,send_minimal
5169,4634.57,20698.96,18,1001067.12,14,False,card,rejected,1.0,55,False,low,send_partial
5137,899.96,5657.88,29,313186.08,3,True,check,never_offered,0.894,43,False,high,send_minimal
7399,189.07,1197.33,20,45376.8,4,True,check,never_offered,1.0,68,False,low,send_full
5172,3209.86,21828.97,6,231109.92,77,False,check,accepted,,40,False,low,send_minimal
7399,3166.12,15418.58,5,189967.2,27,False,check,rejected,0.584,57,False,medium,send_minimal
8911,4775.49,12956.44,21,1203423.48,130,False,card,accepted,0.358,56,False,low,send_minimal
5137,137.67,372.25,24,39648.96,0,True,check,never_offered,0.56,54,False,low,send_full
5122,2533.18,9191.66,15,455972.4,3,True,card,never_offered,0.898,60,False,high,send_partial
8911,10259.41,15584.06,19,2339145.48,70,False,card,accepted,0.28,59,True,low,send_minimal
5734,729.54,4712.78,18,157580.64,1,True,ach,never_offered,0.598,61,False,low,send_minimal
5137,225.8,439.24,4,10838.4,0,True,ach,never_offered,0.546,56,False,medium,send_minimal
5734,15958.63,91179.32,9,1723532.04,5,True,check,rejected,0.902,40,False,medium,send_partial
5199,494.6,2454.74,18,106833.6,128,False,card,accepted,0.5,44,False,low,send_minimal
4214,11130.59,43591.44,13,1736372.04,3,True,ach,never_offered,1.0,58,False,low,send_partial
5122,791.64,2267.2,15,142495.2,1,True,check,never_offered,,42,False,low,send_full
8911,916.99,4081.89,8,88031.04,125,False,check,rejected,0.395,71,False,low,send_minimal
8911,6590.54,16471.68,2,158172.96,64,False,ach,rejected,0.475,63,False,low,send_partial
5111,642.22,1436.66,30,231199.2,15,False,ach,rejected,0.655,38,False,high,send_partial
5111,175.35,676.2,3,6312.6,39,False,card,rejected,0.9,36,False,medium,send_minimal
5199,349.42,2344.61,7,29351.28,94,False,ach,rejected,0.301,49,False,low,send_minimal
5065,739.23,1531.62,12,106449.12,4,True,ach,accepted,1.0,39,False,low,send_minimal
5137,228.03,1468.78,1,2736.36,39,False,ach,rejected,0.821,32,False,medium,send_partial
5172,4682.16,34739.18,2,112371.84,47,False,check,rejected,0.841,59,False,low,send_minimal
8911,2806.29,12475.62,25,841887.0,113,False,card,accepted,0.128,81,True,medium,send_minimal
8911,4965.82,21255.96,28,1668515.52,3,True,check,never_offered,0.664,57,False,medium,send_partial
5111,212.56,751.15,36,91825.92,4,True,card,never_offered,0.73,51,False,high,send_minimal
4214,4687.74,9680.79,12,675034.56,95,False,ach,accepted,0.85,59,True,low,send_minimal
5085,9931.77,46563.98,5,595906.2,49,False,ach,accepted,0.249,36,True,high,send_minimal
7392,7328.8,36454.87,13,1143292.8,11,False,check,rejected,0.336,59,False,low,send_minimal
7399,2298.74,16038.24,30,827546.4,10,False,card,rejected,0.69,48,False,low,send_partial
4214,3451.86,20265.77,9,372800.88,145,False,card,rejected,0.406,37,False,low,send_minimal
5122,5398.81,32660.14,7,453500.04,3,True,check,never_offered,0.463,42,False,low,send_full
4214,3997.83,17224.79,17,815557.32,2,True,ach,rejected,0.347,54,False,medium,send_full
5085,149.01,689.14,20,35762.4,14,False,check,rejected,0.877,42,False,low,send_full
5199,7212.02,35139.04,21,1817429.04,3,True,ach,rejected,0.655,60,False,medium,send_minimal
5199,1173.43,2750.65,8,112649.28,3,True,card,never_offered,0.59,51,False,low,send_full
5137,725.66,4376.06,5,43539.6,2,True,ach,never_offered,0.476,37,False,low,send_minimal
5065,1890.32,9259.22,32,725882.88,4,True,card,never_offered,0.428,43,False,medium,send_partial
7392,3777.64,20383.85,12,543980.16,18,False,card,accepted,0.357,46,False,medium,send_partial
5169,1893.66,5705.72,12,272687.04,176,False,check,rejected,0.065,65,False,low,send_minimal
5734,1416.23,4478.32,10,169947.6,153,False,card,accepted,0.79,63,True,low,send_minimal
5172,4023.97,25775.53,8,386301.12,0,True,ach,never_offered,,44,False,medium,send_minimal
5169,847.07,1823.3,16,162637.44,92,False,check,rejected,0.393,51,False,medium,send_minimal
4214,15059.05,40964.31,10,1807086.0,6,False,ach,accepted,,52,False,medium,send_minimal
5085,6868.75,12121.21,13,1071525.0,3,True,ach,accepted,0.62,30,False,high,send_minimal
7392,14325.61,34819.66,16,2750517.12,66,False,card,rejected,0.827,46,True,medium,send_minimal
7392,2351.46,16244.25,20,564350.4,136,False,ach,accepted,0.441,44,True,low,send_minimal
5169,939.16,1523.87,12,135239.04,101,False,card,rejected,0.745,47,False,low,send_minimal
5122,1621.93,4840.24,27,525505.32,22,False,ach,accepted,0.432,47,False,low,send_minimal
5065,1818.88,10628.96,9,56374081.948898874,109,False,ach,accepted,0.664,44,True,low,send_minimal
8911,29616.33,103792.32,9,3198563.64,83,False,card,accepted,0.831,46,False,medium,send_partial
8911,18420.42,111009.06,16,3536720.64,14,False,check,accepted,0.632,33,False,medium,send_minimal
5122,3005.06,21473.88,41,1478489.52,20,False,card,accepted,0.361,46,False,high,send_minimal
5065,1686.78,7975.75,8,161930.88,129,False,check,accepted,0.819,41,False,low,send_minimal
5085,333.49,867.46,10,40018.8,3,True,check,never_offered,0.488,48,False,low,send_full
5085,631.53,2798.57,16,121253.76,166,False,check,accepted,0.313,57,False,medium,send_minimal
7399,8791.05,15620.61,6,632955.6,5,True,ach,never_offered,0.44,34,False,high,send_minimal
4214,1849.36,4152.25,10,221923.2,0,True,card,never_offered,0.718,42,False,medium,send_minimal
5111,544.48,3255.49,9,58803.84,5,True,ach,never_offered,,24,False,low,send_minimal
7392,6847.84,43782.05,14,1150437.12,2,True,ach,never_offered,0.978,45,False,high,send_minimal
5111,482.1,1189.42,5,28926.0,120,False,ach,rejected,0.739,58,False,medium,send_minimal
5169,3985.14,23409.1,9,430395.12,24,False,ach,rejected,0.567,37,False,medium,send_partial
5211,137.74,472.15,8,13223.04,51,False,check,rejected,0.86,52,False,medium,send_minimal
7372,1112.95,7128.14,23,307174.2,5,True,check,accepted,0.262,52,False,high,send_partial
4214,6757.23,50028.84,19,1540648.44,106,False,ach,accepted,0.522,43,True,medium,send_minimal
5065,968.88,5599.98,14,162771.84,85,False,check,rejected,0.514,48,False,low,send_minimal
5111,286.59,1190.21,19,65342.52,27,False,card,rejected,0.444,39,False,medium,send_minimal
5137,43.03,264.89,7,3614.52,0,True,ach,never_offered,,42,False,low,send_partial
5137,849.12,1376.49,11,112083.84,6,False,ach,rejected,0.424,41,False,low,send_partial
8911,2033.19,14188.08,18,439169.04,106,False,ach,rejected,0.308,54,True,high,send_minimal
7392,1311.95,8990.35,12,188920.8,113,False,card,accepted,0.242,36,False,low,send_minimal
5137,413.29,2597.68,30,148784.4,112,False,ach,accepted,0.735,55,False,low,send_minimal
8911,2154.56,10324.26,17,439530.24,167,False,check,rejected,0.147,71,False,low,send_minimal
5199,1156.12,7531.14,5,69367.2,165,False,check,accepted,0.63,44,False,medium,send_minimal
5199,187.93,1368.15,14,31572.24,1,True,ach,never_offered,0.912,54,False,high,send_minimal
5172,4444.11,25390.42,21,1119915.72,5,True,check,never_offered,0.751,41,False,medium,send_minimal
5111,418.78,1068.98,9,45228.24,16,False,ach,rejected,0.686,50,False,low,send_partial
8911,9542.7,65443.53,16,1832198.4,137,False,ach,accepted,0.699,35,False,medium,send_minimal
5065,1480.53,5183.97,9,159897.24,3,True,card,never_offered,0.764,47,False,low,send_minimal
5111,192.09,316.05,8,18440.64,100,False,card,accepted,0.376,54,False,low,send_minimal
5122,1119.34,6565.0,9,120888.72,105,False,check,accepted,,43,False,low,send_minimal
5137,578.0,2304.11,20,138720.0,103,False,ach,rejected,0.326,64,False,low,send_minimal
5085,967.81,7100.94,14,162592.08,3,True,check,never_offered,0.501,65,False,low,send_full
5065,199.01,857.19,6,14328.72,155,False,card,accepted,0.672,40,False,low,send_minimal
7372,2144.67,7392.47,23,591928.92,108,False,ach,accepted,0.733,27,True,medium,send_minimal
8911,2245.13,13158.01,12,323298.72,41,False,check,rejected,0.211,70,False,high,send_partial
5085,19112.18,48320.31,13,343469307.9889844,0,True,check,never_offered,0.369,70,False,low,send_minimal
5137,291.8,2280.88,3,10504.8,3,True,ach,accepted,0.632,31,False,low,send_minimal
5199,2250.29,16698.44,12,324041.76,82,False,card,rejected,0.813,41,True,low,send_minimal
4214,22159.35,34936.08,11,2925034.2,118,False,check,rejected,,68,True,low,send_minimal
7372,3484.34,24116.37,5,209060.4,4,True,card,never_offered,0.859,44,False,medium,send_minimal
7392,1789.31,14162.76,8,171773.76,138,False,ach,accepted,0.507,42,True,low,send_minimal
5211,454.03,3592.09,10,54483.6,110,False,card,accepted,0.468,46,False,low,send_minimal
5172,6955.37,16173.09,2,166928.88,38,False,ach,accepted,0.452,39,False,medium,send_minimal
5111,69.08,284.74,10,8289.6,32,False,ach,accepted,0.757,46,False,low,send_minimal
7399,917.1,4895.3,5,55026.0,81,False,ach,accepted,0.478,14,False,medium,send_minimal
7399,2173.65,3844.9,9,234754.2,44,False,card,rejected,0.683,62,False,low,send_minimal
5065,353.32,1099.74,17,72077.28,2,True,ach,rejected,0.794,60,False,medium,send_minimal
7372,6218.55,30202.32,11,820848.6,100,False,ach,accepted,0.684,65,True,medium,send_minimal
5085,95.55,162.42,20,22932.0,76,False,ach,rejected,0.628,50,False,medium,send_minimal
7392,7227.75,35328.04,5,433665.0,0,True,check,accepted,0.545,49,False,low,send_minimal
7399,1918.91,10172.71,6,138161.52,1,True,card,never_offered,,44,False,medium,send_minimal
5085,4710.92,27154.69,4,226124.16,33,False,check,accepted,,41,False,medium,send_minimal
5172,4084.07,24684.97,12,588106.08,88,False,check,rejected,0.724,37,False,low,send_minimal
5085,531.35,3924.32,4,25504.8,173,False,check,rejected,0.907,34,False,low,send_minimal
5211,1787.92,4229.23,9,193095.36,90,False,card,accepted,,55,False,low,send_minimal
4214,11776.49,38327.54,6,847907.28,1,True,ach,never_offered,0.956,55,False,low,send_partial
5085,1077.55,6766.22,8,103444.8,178,False,ach,rejected,0.566,62,False,high,send_minimal
5169,2069.18,11135.2,4,99320.64,159,False,ach,accepted,0.274,72,False,low,send_minimal
8911,17319.93,68118.2,8,1662713.28,107,False,ach,rejected,,27,False,low,send_minimal
5137,245.7,1940.82,11,32432.4,105,False,ach,accepted,0.634,34,False,low,send_minimal
5085,1717.12,2755.75,8,164843.52,55,False,card,accepted,,48,False,medium,send_minimal
5199,1636.16,4203.02,12,64633560.48932004,3,True,check,rejected,,41,False,medium,send_minimal
5199,1041.71,2100.77,13,162506.76,160,False,card,accepted,0.621,52,True,medium,send_minimal
5734,24652.84,91818.03,4,1183336.32,4,True,ach,accepted,0.876,35,False,low,send_minimal
5137,547.37,4343.5,19,124800.36,151,False,ach,rejected,0.715,46,False,low,send_minimal
8911,2249.93,16832.15,13,350989.08,2,True,card,rejected,0.443,59,False,low,send_partial
5199,691.31,2995.43,10,82957.2,22,False,card,rejected,0.888,53,False,medium,send_partial
5137,91.19,476.08,21,22979.88,76,False,card,accepted,0.804,49,False,low,send_minimal
8911,5573.55,19071.95,12,802591.2,127,False,ach,rejected,0.86,58,True,medium,send_minimal
4214,6502.22,19703.24,42,3277118.88,179,False,ach,rejected,0.785,70,True,low,send_minimal
5199,6218.31,17925.02,23,1716253.56,167,False,check,accepted,0.954,29,True,low,send_minimal
5065,4065.07,26343.87,12,585370.08,72,False,check,rejected,,55,True,low,send_minimal
5211,453.36,3301.58,14,76164.48,26,False,card,rejected,,64,False,medium,send_partial
5211,1141.86,8839.36,13,178130.16,19,False,card,accepted,1.0,44,False,high,send_minimal
5111,292.76,656.29,6,21078.72,1,True,check,never_offered,0.022,34,False,low,send_minimal
5734,66.16,120.92,1,793.92,88,False,check,rejected,0.662,45,False,low,send_minimal
7399,7774.89,47559.48,11,1026285.48,1,True,ach,never_offered,0.375,58,False,low,send_partial
5085,3804.58,17747.41,8,365239.68,131,False,card,accepted,0.129,43,True,high,send_minimal
7372,34495.02,200692.74,18,7450924.32,14,False,check,accepted,0.518,38,False,low,send_minimal
5111,207.37,1484.94,6,14930.64,5,True,check,never_offered,0.461,39,False,low,send_partial
7392,1563.74,10145.91,2,37529.76,36,False,ach,rejected,0.471,74,False,low,send_minimal
5172,917.73,3690.2,14,154178.64,159,False,ach,rejected,0.501,47,False,low,send_minimal
5065,571.91,3798.28,4,27451.68,55,False,check,accepted,0.901,34,False,medium,send_minimal
8911,3778.33,18873.96,15,680099.4,65,False,card,rejected,0.367,48,False,low,send_minimal
5111,211.15,1279.77,10,25338.0,1,True,ach,never_offered,0.456,37,False,medium,send_partial
5211,757.62,3197.05,9,81822.96,14,False,card,rejected,0.666,61,False,low,send_full
5111,229.57,989.47,4,11019.36,7,False,ach,rejected,0.958,65,False,high,send_full
4214,1625.56,6210.48,4,78026.88,82,False,ach,rejected,0.739,35,False,low,send_minimal
7392,4569.77,36507.39,15,822558.6,1,True,ach,never_offered,0.579,90,False,low,send_partial
7399,11798.12,34647.45,10,1415774.4,5,True,card,accepted,0.947,51,False,low,send_partial
5172,3105.49,23370.12,10,372658.8,14,False,check,rejected,0.395,44,False,low,send_partial
5199,352.88,847.85,8,33876.48,175,False,card,accepted,0.272,31,False,low,send_minimal
5734,29406.92,183469.95,10,3528830.4,97,False,check,accepted,0.773,44,False,low,send_minimal
7392,31267.12,203876.13,12,4502465.28,157,False,ach,rejected,0.436,62,False,low,send_minimal
7399,321.1,1376.34,16,61651.2,2,True,ach,accepted,0.55,61,False,medium,send_minimal
5065,366.46,1199.75,8,35180.16,95,False,check,accepted,0.698,59,False,low,send_minimal
5734,1942.72,10444.21,11,60130962.41446308,172,False,ach,rejected,0.677,57,False,low,send_minimal
5085,2808.16,5158.11,1,33697.92,19,False,card,rejected,0.739,53,False,low,send_partial
5137,399.83,3047.86,8,38383.68,137,False,check,rejected,0.191,48,False,low,send_minimal
7399,45.86,355.43,14,7704.48,124,False,ach,rejected,0.725,63,False,low,send_minimal
5122,1507.95,8655.42,9,162858.6,3,True,ach,never_offered,0.176,54,False,medium,send_partial
7392,51636.75,316927.98,7,4337487.0,150,False,check,accepted,0.606,44,True,medium,send_minimal
5172,8800.63,38049.23,19,2006543.64,21,False,ach,accepted,0.19,42,False,low,send_minimal
5122,1700.82,12574.34,10,204098.4,2,True,ach,never_offered,1.0,47,False,low,send_minimal
5169,217.56,1097.74,8,20885.76,121,False,ach,accepted,0.356,38,False,low,send_minimal
5199,194.73,622.85,9,21030.84,85,False,ach,rejected,0.35,70,False,low,send_partial
7392,25468.95,98638.3,11,3361901.4,34,False,ach,rejected,,38,True,low,send_minimal
5734,2211.35,10061.83,19,504187.8,154,False,card,accepted,0.715,42,True,medium,send_minimal
4214,2657.53,10464.1,10,318903.6,85,False,ach,accepted,0.849,36,False,low,send_minimal
4214,3433.47,7119.7,9,370814.76,161,False,ach,accepted,0.423,49,False,low,send_minimal
7392,2374.11,10909.23,5,142446.6,95,False,card,accepted,0.621,33,False,medium,send_minimal
5734,2868.78,12551.72,12,413104.32,19,False,ach,rejected,1.0,45,False,medium,send_full
5137,576.76,3871.53,26,179949.12,112,False,card,rejected,0.553,21,False,medium,send_minimal
5172,5332.66,40689.78,7,447943.44,160,False,ach,accepted,0.505,50,True,medium,send_minimal
5085,5336.03,20554.56,12,768388.32,0,True,card,rejected,0.005,37,False,low,send_partial
5169,3671.54,14841.68,3,132175.44,14,False,check,accepted,0.524,37,False,medium,send_minimal
4214,40480.01,255686.43,6,2914560.72,3,True,card,never_offered,0.79,73,False,medium,send_minimal
5172,5590.53,36420.51,16,1073381.76,162,False,check,rejected,0.601,39,True,low,send_minimal
5085,3497.57,11055.3,6,251825.04,31,False,ach,rejected,0.475,54,False,low,send_minimal
5734,211.89,1385.37,17,5860550.554595759,0,True,ach,never_offered,0.192,36,False,high,send_minimal
8911,10823.78,56782.94,12,1558624.32,142,False,check,rejected,0.943,66,True,low,send_minimal
