vendor_id,segment,is_mature_ap_program,mcc,avg_ticket,max_ticket,monthly_txn_count,annual_spend,tenure_months,is_new_to_platform,current_rail,accepts_card_other_channel,days_sales_outstanding,past_data_quality_score,risk_level,vc_accept
V000283,smb,False,5211,338.77,2601.6,16,67001.59,143,False,ach,0,45,0.888,low,0
V000284,smb,False,5169,1138.97,8594.6,24,140861.6,20,False,ach,0,43,,low,0
V000285,enterprise,True,7372,669.73,4588.57,7,441545.7,126,False,virtual_card,1,73,0.985,medium,1
V000286,mid_market,False,5199,347.1,674.26,5,96321.41,81,False,ach,0,31,0.0,low,0
V000287,smb,False,8911,37438.44,194693.84,2,852288.32,121,False,wire,1,26,0.421,high,1
V000288,smb,False,5211,821.12,2718.4,6,46512.81,60,False,ach,0,31,0.524,high,0
V000289,smb,False,8911,2798.03,5431.39,12,453438.35,31,False,check,0,63,0.634,medium,1
V000290,enterprise,True,7372,409.36,1435.29,18,1099590.65,123,False,other,0,40,0.768,high,1
V000291,enterprise,False,5122,2738.48,10766.56,10,6227794.13,41,False,ach,1,43,0.704,low,1
V000292,smb,False,5137,235.66,1556.58,9,22439.47,45,False,virtual_card,0,14,0.054,medium,0
V000293,smb,False,5065,559.21,2800.41,5,31041.15,136,False,virtual_card,0,67,0.72,low,1
V000294,smb,False,5172,8936.97,34119.35,12,1459440.66,17,False,check,0,54,0.563,medium,0
V000295,smb,False,5172,2847.19,6581.84,18,331737.18,95,False,ach,0,43,0.609,low,0
V000296,smb,False,5169,13590.9,67428.99,14,1155843.52,55,False,wire,0,30,1.0,medium,1
V000297,smb,False,5169,4346.09,14853.49,7,167036.61,126,False,ach,1,54,0.638,low,0
V000298,smb,False,5169,1669.07,7421.11,24,196617.17,174,False,check,1,31,1.0,low,1
V000299,mid_market,False,5085,16176.71,69802.19,20,9507767.34,122,False,ach,0,57,0.774,low,0
V000300,smb,False,5169,5526.58,12856.1,13,628016.74,55,False,ach,0,54,0.417,low,1
V000301,enterprise,True,7399,1735.98,12429.49,11,3390772.66,76,False,other,0,52,0.46,low,1
V000302,smb,False,5172,7063.84,25967.9,12,1060965.73,99,False,other,0,43,0.325,low,0
V000303,smb,False,5169,1626.74,6489.38,16,134694.69,72,False,wire,1,54,0.095,low,0
V000304,smb,False,5169,1124.3,3865.34,7,38390.41,164,False,check,0,51,0.717,low,0
V000305,mid_market,False,7392,5724.16,44827.34,14,4079590.25,157,False,wire,1,51,,medium,1
V000306,mid_market,False,7399,246.35,1606.46,4,48039.25,8,False,wire,1,58,0.482,low,0
V000307,mid_market,False,5137,454.67,1990.16,6,156718.12,162,False,check,1,48,0.021,low,0
V000308,enterprise,False,5169,3869.5,13007.9,25,22676928.45,172,False,ach,0,42,0.502,low,1
V000309,smb,False,5122,2171.14,16597.05,11,237586.43,18,False,check,1,74,0.746,low,1
V000310,smb,False,5169,1014.77,4775.93,8,38263.61,62,False,check,1,59,0.957,medium,0
V000311,mid_market,False,5169,2695.18,10942.25,24,1694989.63,160,False,check,0,44,0.506,high,0
V000312,smb,False,5172,35390.15,169518.4,2,759732.37,79,False,check,0,50,0.506,medium,0
V000313,smb,False,5734,9189.65,18567.0,7,525336.84,65,False,ach,0,36,0.252,low,1
V000314,mid_market,False,5085,2236.6,4759.45,26,1382075.13,50,False,ach,0,34,,low,1
V000315,smb,False,5169,1103.1,3906.75,13,82760.9,22,False,check,0,47,0.637,low,1
V000316,smb,False,5734,1952.31,5181.11,2,27645.81,102,False,ach,1,62,0.449,low,1
V000317,mid_market,False,7399,669.76,5148.94,10,399131.67,156,False,ach,0,56,0.604,low,1
V000318,enterprise,False,5065,627.31,4577.35,17,1080405.65,85,False,ach,1,73,0.066,low,1
V000319,smb,False,5172,3170.63,24106.31,5,111201.95,101,False,check,0,18,1.0,medium,1
V000320,smb,False,5111,1540.31,9555.08,16,93653.06,64,False,other,1,44,,low,1
V000321,enterprise,False,7372,14797.08,73514.47,6,7518271.32,152,False,other,1,46,0.884,medium,1
V000322,smb,False,5172,10831.79,79890.48,22,2346674.32,129,False,ach,0,48,1.0,low,1
V000323,smb,False,5169,2127.43,6069.9,17,139620.06,13,False,check,0,49,1.0,medium,0
V000324,smb,False,5137,559.91,2343.13,10,57782.67,7,False,check,0,70,0.397,low,0
V000325,enterprise,False,7372,1921.02,9486.81,21,9647895.54,177,False,check,1,73,,low,1
V000326,enterprise,True,5085,1135.66,8471.99,25,4595787.63,19,False,check,0,50,0.563,high,1
V000327,smb,False,5199,5767.44,23341.78,2,139527.41,129,False,check,0,55,0.259,low,0
V000328,enterprise,False,5169,1167.04,4343.11,12,2981721.39,16,False,virtual_card,0,46,0.72,medium,1
V000329,enterprise,False,8911,6274.82,48125.32,17,14863468.98,12,False,ach,1,73,0.631,medium,0
V000330,smb,False,7392,1924.05,3862.51,13,314725.27,78,False,check,1,51,0.737,medium,1
V000331,mid_market,False,5734,2604.37,16582.29,17,1966171.5,9,False,check,1,58,0.76,low,1
V000332,smb,False,5169,1568.92,7447.79,10,166998.36,78,False,virtual_card,0,53,0.779,low,0
V000333,enterprise,False,5172,2708.25,13749.43,4,1003862.47,148,False,ach,0,78,0.773,low,1
V000334,smb,False,7372,391.08,2392.5,6,33023.0,149,False,check,0,44,0.617,medium,1
V000335,mid_market,False,5734,5766.17,22641.3,22,3198818.35,141,False,ach,0,51,0.412,low,0
V000336,smb,False,7399,3425.13,12153.64,20,564743.55,156,False,ach,0,56,1.0,low,0
V000337,enterprise,True,5137,1760.73,6584.61,4,798031.9,46,False,ach,1,45,0.624,medium,1
V000338,mid_market,False,5122,18759.87,65562.28,9,8220259.88,30,False,ach,0,37,0.806,low,1
V000339,enterprise,True,5734,1264.76,9747.71,13,2103552.13,170,False,ach,1,36,,low,1
V000340,mid_market,False,5111,84.18,357.69,6,23400.07,148,False,other,1,42,0.435,low,1
V000341,mid_market,False,5122,5242.54,30014.75,7,1871195.47,140,False,virtual_card,0,55,,low,0
V000342,smb,False,5085,2332.06,12833.87,11,349909.98,157,False,other,0,61,0.621,low,0
V000343,mid_market,False,8911,663.08,4333.0,19,260241.36,174,False,check,0,48,0.575,low,0
V000344,enterprise,False,7399,1806.38,13283.86,14,1888409.45,86,False,wire,1,36,0.409,medium,1
V000345,smb,False,7399,789.87,4286.91,2,8440.22,162,False,ach,0,45,0.805,medium,1
V000346,smb,False,5065,569.1,3891.01,20,141208.65,30,False,check,0,47,1.0,high,0
V000347,smb,False,5111,1635.56,10979.68,17,349789.2,135,False,ach,1,51,0.913,low,1
V000348,mid_market,False,5172,3453.44,8840.69,16,1606569.19,145,False,virtual_card,0,41,0.214,low,0
V000349,mid_market,False,5122,2087.79,10395.6,7,664591.99,42,False,ach,0,43,0.833,medium,1
V000350,mid_market,False,8911,3418.93,5979.22,11,1382858.89,64,False,ach,0,33,,high,1
V000351,enterprise,False,5199,1004.9,3877.73,9,1583190.59,45,False,ach,0,50,0.869,low,1
V000352,enterprise,True,5211,3215.5,20895.38,4,2265026.13,149,False,virtual_card,0,53,0.322,medium,0
V000353,smb,False,5734,479.99,2050.53,4,8348.23,149,False,check,1,58,0.49,medium,0
V000354,enterprise,False,5169,4784.79,12802.3,18,5607862.02,120,False,ach,1,52,0.638,low,0
V000355,enterprise,True,5137,543.94,1879.78,18,1957473.64,15,False,ach,1,30,0.248,low,1
V000356,smb,False,5137,459.1,3642.73,11,46466.01,87,False,wire,1,54,0.621,medium,1
V000357,mid_market,False,7399,1859.78,14345.62,2,133574.29,162,False,ach,1,38,0.384,low,0
V000358,enterprise,True,8911,10427.63,40705.93,19,26188376.87,137,False,ach,1,51,0.614,medium,0
V000359,smb,False,5085,1261.74,6826.72,20,163772.71,40,False,ach,0,41,0.962,low,1
V000360,mid_market,False,5734,49.08,201.4,35,60470.9,134,False,check,1,51,0.525,low,0
V000361,smb,False,5211,2146.91,6286.6,39,316564.15,118,False,ach,0,54,0.491,low,0
V000362,mid_market,False,5734,171.47,998.58,22,128365.94,48,False,virtual_card,1,52,0.766,low,1
V000363,smb,False,5172,1023.94,5097.97,24,282061.32,178,False,ach,0,54,0.395,low,0
V000364,smb,False,5172,24382.33,119246.49,15,1449923.96,171,False,wire,0,84,0.287,low,0
V000365,smb,False,8911,27526.84,115109.74,9,1952997.97,119,False,ach,0,36,0.812,medium,0
V000366,mid_market,False,5137,884.77,4196.46,17,322506.14,50,False,ach,0,40,,low,1
V000367,smb,False,7372,3414.47,6129.68,3,45839.54,72,False,ach,1,40,0.866,low,1
V000368,smb,False,5065,873.44,3717.76,6,19196.63,168,False,check,0,42,0.01,low,0
V000369,enterprise,False,4214,4030.62,7535.63,1,297027.63,44,False,check,0,32,0.338,high,1
V000370,enterprise,False,5169,4893.35,22347.15,5,4437577.84,175,False,ach,1,20,0.404,medium,1
V000371,enterprise,False,7399,2812.54,11492.28,13,4990551.78,40,False,ach,0,60,0.512,high,1
V000372,smb,False,5122,15642.97,31184.31,13,1923469.86,49,False,ach,1,30,0.346,low,0
V000373,smb,False,5111,317.9,2495.68,8,22691.75,149,False,ach,0,31,0.423,low,0
V000374,mid_market,False,8911,12196.42,24305.98,14,4281280.21,164,False,check,0,54,0.656,medium,0
V000375,smb,False,5137,1601.81,6477.61,18,266823.47,88,False,check,1,63,0.0,low,0
V000376,mid_market,False,8911,4556.97,8867.95,12,2039171.11,143,False,ach,0,54,0.614,low,0
V000377,smb,False,5169,2957.14,11720.57,9,270183.2,20,False,wire,1,40,0.579,low,0
V000378,mid_market,False,4214,2402.96,5101.9,26,2465040.72,61,False,ach,0,40,,low,1
V000379,smb,False,5085,1675.95,10170.22,28,297437.66,141,False,check,0,47,0.722,low,0
V000380,enterprise,False,5734,729.34,2728.21,31,5041859.53,72,False,ach,0,38,0.566,low,1
V000381,mid_market,False,7399,5412.77,34773.44,2,512430.98,49,False,ach,0,56,0.269,medium,1
V000382,smb,False,4214,8524.93,16599.68,7,309866.45,174,False,check,0,54,1.0,medium,0
V000383,enterprise,True,7399,2114.81,6834.47,33,16273820.06,4,True,check,0,49,0.692,low,0
V000384,mid_market,False,5111,93.91,342.56,5,10424.84,161,False,wire,1,60,0.465,medium,0
V000385,mid_market,False,7392,2189.67,15117.22,13,909137.56,33,False,ach,0,30,0.588,medium,1
V000386,smb,False,7372,726.5,5455.29,6,58999.79,173,False,ach,0,42,0.564,low,1
V000387,smb,False,5065,2857.17,14224.23,11,121787.84,81,False,other,1,35,0.779,low,0
V000388,smb,False,5211,2071.65,7750.83,5,143326.23,112,False,ach,0,52,0.644,low,1
V000389,smb,False,8911,1785.86,13955.23,12,102837.81,159,False,other,0,65,,medium,0
V000390,smb,False,5122,3771.47,27543.05,26,1121491.73,114,False,check,1,60,,medium,1
V000391,smb,False,7399,9155.61,62582.43,36,2971867.66,54,False,check,0,64,0.853,low,0
V000392,smb,False,8911,12191.43,30448.96,9,1163935.59,113,False,ach,1,51,,medium,1
V000393,smb,False,5085,3888.13,24977.77,3,97119.03,21,False,wire,0,60,0.795,low,1
V000394,mid_market,False,5172,2879.32,14259.19,17,2586039.52,24,False,ach,0,54,0.075,low,1
V000395,enterprise,False,5137,97.96,563.43,8,120457.35,175,False,ach,1,77,0.294,low,1
V000396,smb,False,7392,4863.13,21281.0,2,90612.87,132,False,ach,0,38,1.0,low,1
V000397,enterprise,False,5734,398.45,1247.8,7,171560.47,149,False,ach,1,54,0.674,high,1
V000398,smb,False,5734,798.15,3134.68,41,120947.25,43,False,ach,1,50,,medium,1
V000399,smb,False,5199,153.54,867.28,10,7988.86,77,False,ach,0,26,0.711,low,0
V000400,mid_market,False,5199,664.27,2701.55,16,513115.06,59,False,ach,0,51,0.79,low,0
V000401,smb,False,5111,622.53,1695.4,10,47963.85,90,False,wire,0,77,0.878,low,1
V000402,enterprise,False,4214,623.13,1269.95,3,138537.6,134,False,check,1,33,0.875,high,1
V000403,smb,False,7372,902.08,1719.21,5,16978.44,84,False,check,1,54,0.71,low,0
V000404,enterprise,True,5734,2422.32,8324.15,4,2285751.61,45,False,wire,1,72,0.373,high,1
V000405,smb,False,7372,684.23,5179.1,9,55193.45,23,False,virtual_card,0,64,0.48,high,1
V000406,smb,False,5085,8000.82,24834.51,2,155722.05,46,False,ach,0,41,0.468,medium,1
V000407,smb,False,5111,312.43,1791.61,8,23149.79,119,False,ach,0,57,0.008,low,1
V000408,mid_market,False,5065,730.64,1180.0,4,99585.76,168,False,wire,0,51,0.668,medium,0
V000409,smb,False,5199,121.91,965.46,8,4004.47,123,False,ach,0,40,0.795,high,0
V000410,smb,False,5169,300.03,1977.86,9,18668.26,164,False,ach,0,55,0.739,low,0
V000411,smb,False,4214,11588.34,44709.34,6,953834.88,119,False,check,1,51,0.84,low,0
V000412,smb,False,5065,2270.67,5214.86,9,215796.62,107,False,other,0,50,0.501,low,0
V000413,mid_market,False,5111,334.79,1488.57,21,356157.48,83,False,ach,0,55,0.628,medium,1
V000414,mid_market,False,4214,10360.62,70229.39,10,3813673.6,36,False,ach,0,60,0.78,low,1
V000415,smb,False,5085,2518.49,14934.99,17,534391.98,56,False,check,0,39,0.309,high,1
V000416,smb,False,5085,874.12,5745.71,7,82168.96,54,False,wire,0,57,1.0,high,0
V000417,mid_market,False,7392,523.51,3783.43,16,324050.9,158,False,other,1,43,0.635,medium,0
V000418,smb,False,5169,4392.68,27502.08,5,265872.28,167,False,virtual_card,1,78,0.697,low,0
V000419,mid_market,False,8911,11039.6,87446.13,7,2228340.53,12,False,check,1,50,0.397,medium,1
V000420,smb,False,5199,1303.51,2181.89,4,36321.41,13,False,other,0,55,0.523,low,0
V000421,smb,False,5199,953.85,3168.19,9,60967.7,37,False,wire,0,55,0.916,low,1
V000422,enterprise,True,4214,20703.22,100427.57,7,12701317.98,59,False,check,0,37,1.0,medium,1
V000423,smb,False,5065,1284.96,10250.47,9,121636.21,118,False,ach,1,44,0.722,low,1
V000424,enterprise,True,7372,10220.9,37350.95,21,36468174.91,108,False,ach,1,62,,low,1
V000425,smb,False,5065,1841.61,3868.02,16,190656.41,137,False,check,0,29,,low,0
V000426,mid_market,False,5122,4416.51,34847.43,26,3699943.34,21,False,wire,1,46,0.502,low,1
V000427,mid_market,False,5169,5288.27,11031.17,28,4151257.47,16,False,check,1,48,0.576,low,1
V000428,smb,False,5122,1285.51,4124.39,3,17126.48,160,False,ach,1,32,1.0,high,0
V000429,smb,False,8911,1773.87,8881.23,3,21473.25,156,False,check,0,27,0.611,medium,0
V000430,smb,False,5111,1146.81,7954.27,4,27159.48,158,False,other,0,59,0.78,medium,1
V000431,enterprise,True,5172,1473.62,3651.52,16,4271878.91,14,False,wire,0,50,,high,1
V000432,smb,False,5199,119.56,757.1,10,13535.65,158,False,other,0,51,0.2,medium,1
V000433,smb,False,7399,1564.94,6304.36,20,318676.67,10,False,other,1,44,0.63,medium,0
V000434,smb,False,5211,1182.46,6322.52,23,250303.24,12,False,ach,0,59,0.539,low,1
V000435,enterprise,False,4214,11413.74,55775.28,29,62831746.65,78,False,check,0,32,0.356,low,0
V000436,mid_market,False,7392,7123.9,52724.85,6,1403178.78,102,False,ach,1,55,0.307,low,0
V000437,smb,False,5169,4546.51,20227.87,3,83058.59,19,False,other,0,25,0.288,low,0
V000438,smb,False,5211,561.99,1416.65,18,145153.95,16,False,check,1,34,0.946,medium,1
V000439,enterprise,False,7392,8757.12,62795.85,3,3114304.1,174,False,ach,1,69,0.479,medium,1
V000440,smb,False,5065,311.26,1371.34,24,82312.68,179,False,check,0,23,0.676,low,0
V000441,mid_market,False,5734,4205.4,21225.23,34,6753184.49,158,False,check,0,64,1.0,medium,1
V000442,enterprise,False,5137,1877.9,4222.39,8,1766126.1,132,False,check,0,51,0.526,medium,1
V000443,smb,False,5211,5134.84,28420.27,5,257248.94,46,False,ach,1,45,0.636,medium,1
V000444,enterprise,True,5111,283.01,1355.54,9,396893.32,168,False,virtual_card,1,76,0.797,low,1
V000445,mid_market,False,5137,405.9,3213.27,56,753056.68,134,False,check,1,19,0.296,low,1
V000446,smb,False,5122,2715.31,16636.64,15,459959.08,175,False,check,1,47,1.0,high,0
V000447,smb,False,7392,7114.81,34695.51,16,1566342.14,121,False,check,1,46,0.888,low,0
V000448,smb,False,4214,2143.33,5424.97,27,798695.57,126,False,ach,0,61,0.285,medium,1
V000449,smb,False,7372,13845.69,41693.65,9,830826.73,148,False,virtual_card,0,28,,low,1
V000450,mid_market,False,4214,6369.93,44923.47,13,2659067.41,88,False,ach,0,63,0.603,low,1
V000451,smb,False,5169,1736.13,8108.07,11,155496.54,108,False,ach,1,57,0.824,low,1
V000452,smb,False,5211,15772.61,103691.45,10,1252235.45,51,False,ach,0,37,0.713,low,1
V000453,smb,False,5137,698.61,2497.48,33,241245.83,15,False,ach,0,51,0.711,medium,1
V000454,smb,False,5734,2367.5,9912.8,11,218884.44,18,False,check,1,51,0.882,medium,0
V000455,mid_market,False,5111,139.64,823.66,8,56173.74,114,False,ach,0,42,0.598,high,1
V000456,smb,False,5734,4245.69,21790.08,9,407742.02,176,False,other,1,28,0.332,low,1
V000457,mid_market,False,5065,475.2,2782.24,9,103390.91,96,False,check,1,39,0.438,medium,1
V000458,smb,False,5199,914.7,2890.89,4,17960.68,57,False,check,0,53,0.346,low,1
V000459,mid_market,False,5172,1323.57,3072.74,7,400845.44,141,False,check,0,50,,medium,0
V000460,mid_market,False,7372,55290.57,242583.09,16,48912420.73,37,False,ach,1,37,0.558,medium,0
V000461,smb,False,5734,2042.02,4579.3,7,74154.38,156,False,check,0,44,0.419,low,0
V000462,smb,False,5734,1744.83,7361.15,12,298790.59,36,False,ach,1,39,0.628,low,1
V000463,mid_market,False,5211,3204.86,16012.17,12,993248.77,130,False,ach,1,59,0.422,low,1
V000464,smb,False,5211,1251.58,9476.72,8,46268.62,13,False,ach,1,24,0.907,medium,1
V000465,mid_market,False,5211,4697.29,15076.96,23,6090857.2,121,False,ach,0,24,0.341,high,0
V000466,smb,False,7392,6006.65,15934.43,2,101640.65,146,False,check,1,60,0.767,medium,1
V000467,smb,False,5137,453.84,2899.0,3,10279.44,51,False,check,1,64,0.872,low,0
V000468,mid_market,False,5111,117.67,867.28,4,19600.85,92,False,ach,1,55,0.772,medium,1
V000469,smb,False,5734,2057.57,9801.02,17,480799.44,22,False,other,0,34,0.677,medium,0
V000470,enterprise,True,7399,3403.11,8218.9,9,4290225.62,143,False,check,1,34,0.335,low,1
V000471,mid_market,False,5085,167.71,1142.47,5,27120.98,64,False,check,1,50,0.492,low,0
V000472,smb,False,7372,3244.53,25780.18,14,383003.2,148,False,check,1,53,0.426,low,1
V000473,smb,False,5122,3875.26,8973.24,4,170952.39,152,False,ach,1,59,,low,0
V000474,smb,False,5734,96.06,621.68,4,5477.18,143,False,virtual_card,0,40,0.787,medium,0
V000475,smb,False,5111,417.72,2086.82,13,60698.86,80,False,check,1,54,0.796,low,1
V000476,smb,False,5211,868.02,5134.02,10,121816.48,96,False,ach,0,39,0.829,low,0
V000477,smb,False,5137,720.45,2370.63,5,33437.58,157,False,ach,0,46,0.846,high,1
V000478,mid_market,False,5169,3626.12,15072.5,11,1211409.3,20,False,ach,0,40,0.947,high,1
V000479,enterprise,False,7392,6636.66,29013.34,20,30296327.06,62,False,ach,1,42,0.744,low,1
V000480,mid_market,False,5169,661.89,1701.44,4,115152.18,76,False,virtual_card,1,67,0.904,low,1
V000481,mid_market,False,5199,216.99,1371.17,14,108133.45,103,False,check,0,51,0.45,medium,1
V000482,mid_market,False,5065,127.41,757.85,16,72191.43,152,False,ach,0,44,0.448,low,1
V000483,smb,False,7372,2755.49,15873.7,19,225570.14,148,False,ach,1,39,0.875,low,1
V000484,mid_market,False,7399,360.14,942.56,19,163395.02,138,False,ach,1,46,1.0,medium,1
V000485,mid_market,False,7399,1477.09,2353.65,18,1261520.49,170,False,wire,0,43,0.363,low,0
V000486,mid_market,False,5122,1901.61,2873.24,22,1663237.97,76,False,ach,0,63,0.897,low,1
V000487,smb,False,5172,31290.23,227689.49,22,8252362.21,34,False,wire,0,33,0.951,low,0
V000488,smb,False,5211,2428.12,4710.05,12,116966.91,126,False,check,0,62,0.939,low,0
V000489,smb,False,5137,1574.47,12321.65,15,244287.31,44,False,ach,1,44,0.207,medium,0
V000490,mid_market,False,7372,208.93,1268.57,14,59325.44,62,False,ach,0,39,0.646,low,0
V000491,mid_market,False,5085,1137.3,5671.08,4,203039.34,61,False,check,0,37,,medium,0
V000492,smb,False,5137,258.25,1899.42,5,12845.12,65,False,check,0,57,0.508,low,0
V000493,mid_market,False,5199,2892.14,9136.59,4,505175.79,29,False,ach,1,69,0.618,low,1
V000494,smb,False,5122,4037.39,20576.99,6,157544.41,75,False,check,1,49,0.906,low,0
V000495,enterprise,False,4214,20632.3,155339.95,8,16600781.37,93,False,ach,0,51,0.889,low,1
V000496,smb,False,5172,12202.59,42789.13,6,1003295.11,117,False,ach,0,64,0.501,low,0
V000497,mid_market,False,4214,2357.91,13955.8,7,542688.8,47,False,wire,1,42,0.77,high,0
V000498,mid_market,False,5137,654.0,5011.25,4,57378.65,39,False,ach,0,31,1.0,low,1
V000499,enterprise,False,7372,586.72,4593.3,7,735743.37,164,False,ach,1,40,0.961,medium,1
V000500,mid_market,False,5734,12836.35,90500.94,16,11585029.24,169,False,check,1,54,1.0,medium,0
V000501,smb,False,5199,434.76,1783.36,14,81305.07,74,False,ach,0,58,,low,1
V000502,smb,False,8911,11114.09,87849.46,33,4856438.68,80,False,check,0,21,,low,0
V000503,mid_market,False,4214,22317.58,129725.42,6,6163840.44,27,False,ach,0,40,0.55,low,0
V000504,smb,False,5085,290.51,1187.67,17,67441.78,60,False,check,0,54,0.712,low,0
V000505,mid_market,False,5137,120.08,465.71,4,10595.68,55,False,ach,1,57,0.39,low,0
V000506,mid_market,False,7372,2654.49,19253.27,20,991284.1,133,False,check,0,39,0.806,high,1
V000507,smb,False,5137,1636.7,11731.02,10,121783.84,179,False,virtual_card,1,60,0.711,medium,0
V000508,mid_market,False,5122,479.93,3166.46,11,185811.99,60,False,check,0,35,0.518,medium,0
V000509,mid_market,False,8911,7408.65,34968.21,11,2767650.52,146,False,ach,0,59,0.486,low,0
V000510,smb,False,7372,4373.47,30706.8,14,660976.83,45,False,check,0,48,0.475,low,0
V000511,smb,False,7392,2990.58,9951.74,3,71421.94,177,False,other,1,45,0.682,low,1
V000512,enterprise,False,8911,15014.32,71756.01,5,7884066.95,26,False,check,0,31,0.461,low,1
V000513,smb,False,8911,9265.15,47429.88,5,611721.22,151,False,ach,1,39,0.885,low,0
V000514,smb,False,5137,103.58,678.79,6,3936.51,22,False,ach,0,54,0.213,medium,1
