vendor_id,segment,mcc,annual_spend,current_rail,accepts_card_other_channel,p_accept,expected_annual_revenue
V001502,enterprise,8911,16117743.86,ach,0,0.7624597,98113.04058440725
V015334,enterprise,8911,15111575.47,check,1,0.812856,98068.28056367955
V013833,enterprise,5122,25784590.77,check,0,0.47545335,97874.95985431112
V009755,enterprise,4214,16242648.73,ach,1,0.7525554,97587.94024126735
V011300,enterprise,5172,30733301.42,check,0,0.3948218,96873.41733252759
V003424,enterprise,5734,14507182.81,check,1,0.8301515,96145.2763687244
V009996,enterprise,4214,15660266.72,ach,1,0.7657109,95729.89417919151
V023028,enterprise,4214,16311582.77,ach,0,0.7329044,95438.64295019301
V011833,enterprise,5172,28707565.57,check,0,0.41563812,95255.66843261017
V016547,enterprise,8911,16791880.89,ach,0,0.7088315,95020.91148652788
V012364,enterprise,4214,14744670.51,ach,0,0.8026256,94475.5997090243
V014884,enterprise,5085,16094023.15,ach,1,0.7350727,94442.21284806727
V005046,enterprise,7372,16689297.71,ach,0,0.7080501,94334.86758734722
V000720,enterprise,5199,18064310.21,ach,0,0.65117,93903.49725170719
V001541,enterprise,5169,26901410.95,check,0,0.43681657,93807.85715112576
V013821,enterprise,5734,14607161.26,ach,0,0.8020918,93530.27149361248
V014531,enterprise,4214,17473384.66,ach,0,0.6700706,93467.20915010573
V007442,enterprise,5172,14057513.12,ach,0,0.8301832,93162.4907064431
V020322,enterprise,7392,13680421.69,ach,1,0.8524325,93093.08733745592
V011802,enterprise,4214,26203550.29,check,0,0.44494194,93072.46757205355
V014379,enterprise,8911,15602049.07,ach,0,0.7439546,92657.72926357608
V014665,enterprise,5085,19081150.46,ach,0,0.6082671,92651.49278529327
V005414,enterprise,8911,18064989.99,ach,1,0.6423142,92627.19611635091
V008097,enterprise,8911,16570898.04,check,1,0.69887847,92448.35056306809
V022727,enterprise,5734,13979801.0,ach,0,0.8282735,92432.78685165549
V010911,enterprise,5169,29466641.45,ach,0,0.39223605,92263.03332255938
V004296,enterprise,5172,15730146.37,ach,1,0.73475343,92262.23198419347
V011912,enterprise,7392,14284460.36,ach,1,0.80815184,92152.10351970371
V019748,enterprise,8911,20583074.74,ach,1,0.56078464,92141.37692412839
V005154,enterprise,4214,27171414.24,ach,0,0.41868356,90809.7952718571
V000112,enterprise,7392,13688762.32,ach,0,0.82757074,90427.35290943745
V002803,enterprise,7372,15887671.69,check,1,0.7127615,90392.96835444463
V017270,enterprise,7392,13579538.57,ach,0,0.8328383,90276.47820155504
V014007,enterprise,5734,13627952.31,ach,1,0.829054,90186.46677655868
V006568,enterprise,4214,27179695.6,check,1,0.41532525,90107.31187359973
V013674,enterprise,5085,15709622.53,ach,1,0.7177025,89998.68391268564
V020849,enterprise,5172,28038614.36,ach,0,0.40053323,89643.17399563536
V008199,enterprise,5065,17870663.48,ach,1,0.62781,89555.05011136338
V021841,enterprise,7372,14208594.02,check,1,0.78945863,89536.77763471143
V016764,enterprise,7372,12640386.64,ach,0,0.8857833,89373.14861704537
V022042,enterprise,7372,14176733.66,ach,1,0.7884527,89221.4697363663
V003137,enterprise,7372,13214629.17,ach,1,0.84504783,89135.94979721714
V014552,enterprise,5065,14276379.18,ach,0,0.7764481,88478.93660174258
V002075,enterprise,5065,13793631.36,ach,1,0.8032283,88435.482607518
V017921,enterprise,7392,12766474.7,ach,1,0.8654895,88193.99669039191
V009095,enterprise,5172,22652671.12,check,0,0.48673165,88006.17564738382
V010108,enterprise,4214,16483764.45,check,1,0.6617946,87070.9307840471
V007117,enterprise,5169,14432502.96,ach,1,0.7557949,87064.09506234963
V008988,enterprise,5734,13279833.95,ach,1,0.814879,86371.66249459455
V015809,enterprise,5085,13633066.86,ach,1,0.7916607,86142.10887163172
V001835,enterprise,5172,14401482.96,ach,1,0.7474495,85915.05188909585
V023055,enterprise,4214,15731930.24,ach,1,0.68109286,85519.24267172914
V021049,enterprise,7392,15307177.97,ach,1,0.6968669,85136.52889391966
V005029,enterprise,4214,14704079.18,ach,0,0.7229441,84841.81605784847
V005772,enterprise,5122,13522607.18,ach,0,0.7813651,84328.74612052944
V022457,enterprise,5734,13511897.83,ach,1,0.7798395,84096.89487797112
V021424,enterprise,8911,11463710.88,ach,1,0.915336,83745.17927402268
V000925,enterprise,5169,16229360.22,ach,1,0.64501494,83545.43868805985
V018521,enterprise,5122,14058130.84,ach,0,0.743999,83473.88278543229
V004729,enterprise,8911,13856560.7,ach,1,0.7536541,83344.43274547224
V009678,enterprise,8911,13964692.49,ach,1,0.74643433,83189.80716447548
V009084,enterprise,5734,17674090.48,ach,0,0.58868843,83036.26105905315
V013838,enterprise,5065,16028168.06,ach,0,0.6460692,82642.44940146379
V005396,enterprise,7392,12757462.35,check,1,0.8114915,82620.57698798884
V000553,enterprise,5122,12491649.67,ach,1,0.82601655,82346.4744436621
V012884,enterprise,8911,36512299.5,check,1,0.28222692,82238.03067737055
V011236,enterprise,4214,30135321.9,ach,0,0.34159207,82151.89673295573
V015742,enterprise,4214,19766846.07,check,1,0.5199519,82022.47020268638
V016559,enterprise,5065,17523003.06,ach,0,0.5841554,81689.25219179774
V012856,enterprise,5169,14367051.73,ach,1,0.71089005,81507.15352205653
V015411,enterprise,4214,14461442.08,ach,1,0.7055137,81421.96589502167
V004673,enterprise,7372,15042682.34,ach,0,0.678202,81415.81479034325
V000495,enterprise,4214,16600781.37,ach,0,0.612902,81197.21491949125
V000422,enterprise,4214,12701317.98,check,0,0.79810554,80895.93774685965
V012119,enterprise,5085,13288704.6,ach,1,0.7622269,80832.06272912359
V023112,enterprise,8911,14231728.16,ach,1,0.7096003,80590.71192203659
V022799,enterprise,4214,16632915.2,check,1,0.6047833,80274.47429180908
V022998,enterprise,5172,20281710.95,ach,0,0.49365336,79897.07757406833
V020078,enterprise,5172,13123164.25,ach,1,0.7622669,79826.82715158605
V019327,enterprise,5172,12737106.3,ach,1,0.7802971,79309.81692168326
V003613,enterprise,5169,13995652.74,ach,0,0.7096195,79252.7072701004
V018392,enterprise,8911,14214571.32,check,1,0.69560486,78901.79923306615
V007829,enterprise,7399,12963516.96,ach,1,0.7627125,78899.48921938722
V017048,enterprise,5169,12877806.75,ach,1,0.767275,78846.55089730334
V011755,enterprise,8911,18847617.55,ach,1,0.52404785,78816.42787319337
V013033,enterprise,4214,14951206.98,ach,1,0.6550113,78145.67571843944
V011548,enterprise,7392,12526701.31,ach,1,0.78153646,78120.59037062067
V014641,enterprise,5085,12288128.66,ach,1,0.7964007,78090.19667246411
V018557,enterprise,4214,27833174.76,check,0,0.35115555,77990.19017016816
V009123,enterprise,5172,22499277.17,ach,0,0.43416473,77947.1412666828
V011407,enterprise,5211,11292912.28,check,0,0.8605578,77545.62948767754
V001221,enterprise,5085,13971160.96,ach,1,0.69539636,77523.95622994538
V011445,enterprise,4214,17650007.34,ach,0,0.54947627,77386.08101135535
V020032,enterprise,7372,14267904.01,ach,0,0.6782221,77214.4648230566
V004926,enterprise,8911,15876419.39,ach,1,0.6093622,77195.91687590857
V023820,enterprise,8911,17699990.21,check,0,0.5447544,76937.17838509895
V018149,enterprise,5734,16375579.55,ach,1,0.58861727,76911.59080949234
V006989,enterprise,8911,11602690.33,ach,1,0.83003503,76845.11540727779
V009113,enterprise,5211,13152564.1,check,0,0.7320042,76821.85995299877
V014012,enterprise,7372,15090887.54,ach,0,0.63767344,76784.46507197517
V007733,enterprise,7372,14951222.82,ach,1,0.64297235,76705.78299001051
V011627,enterprise,5172,14537988.93,ach,1,0.66076654,76649.73337838144
V001148,enterprise,5122,18625557.67,ach,1,0.51489985,76522.37478745205
V004160,enterprise,5211,13098662.31,ach,1,0.72950137,76243.93644781811
V001778,enterprise,5172,15982412.23,ach,0,0.59497947,75873.65662511386
V007803,enterprise,5169,17025319.0,ach,0,0.55842716,75859.20361953115
V024576,enterprise,7372,12240858.09,ach,0,0.7761009,75801.12529209569
V015146,enterprise,5172,13241653.54,ach,0,0.7157084,75617.29869698656
V012556,enterprise,5734,11731903.42,ach,1,0.8063808,75483.05410675121
V011036,enterprise,7372,12605031.87,ach,1,0.74866307,75295.37463787143
V018235,enterprise,7372,11177403.23,ach,1,0.84130603,75028.93396421279
V003213,enterprise,8911,12517137.35,check,1,0.744594,74361.48073367734
V000163,enterprise,7392,13155675.81,ach,0,0.70651245,74157.19010676513
V009927,enterprise,5199,14148178.23,check,1,0.65400475,73823.80642848453
V022512,enterprise,4214,15657450.73,check,1,0.5905345,73770.11973559535
V016565,enterprise,7392,12756623.26,ach,0,0.72333086,73618.073714265
V017535,enterprise,5734,13008798.07,ach,1,0.7076797,73448.4973722995
V010824,enterprise,5172,16469941.77,ach,1,0.5561724,73081.01250384926
V010194,enterprise,4214,18441408.44,ach,0,0.49480778,72799.61893102393
V013912,enterprise,7372,11975253.95,ach,1,0.7606289,72669.79190856374
V017530,enterprise,8911,13157115.73,ach,1,0.69177973,72614.60802285706
V019062,enterprise,5065,12512464.59,ach,0,0.7254741,72419.7538182503
V006238,enterprise,5085,12363299.52,ach,0,0.73223704,72222.92685983109
V018840,enterprise,4214,15353538.72,ach,0,0.5888674,72129.59059830109
V017927,enterprise,5169,13144577.43,check,1,0.6853391,71867.94221186126
V005110,enterprise,5734,12342406.35,check,0,0.7275726,71639.97539300109
V004221,enterprise,5172,12912595.1,ach,1,0.69449323,71541.67945892872
V013481,enterprise,5085,12942696.19,check,1,0.69220245,71471.72797898945
V024605,enterprise,4214,17677618.67,ach,0,0.5059226,71348.05659067915
V014083,enterprise,7392,12604667.18,ach,0,0.70563674,70954.53003429966
V016309,enterprise,8911,11922125.24,ach,1,0.7438468,70745.87520164142
V003098,enterprise,7399,10469975.62,ach,0,0.84606755,70666.45278655908
V001965,enterprise,7372,11605734.93,ach,0,0.76237935,70583.7810577692
V005817,enterprise,5211,13006779.92,check,0,0.6787843,70430.38515163952
V019362,enterprise,5137,10224575.29,ach,1,0.86318535,70405.62848556548
V002222,enterprise,7399,11171774.45,ach,0,0.78668547,70109.38078245372
V024581,enterprise,5172,13517594.49,ach,1,0.64924586,70009.93788286
V010226,enterprise,5172,11614727.63,ach,0,0.7553579,69986.21213610025
V024386,enterprise,5172,14596500.32,check,1,0.5990553,69752.88588340454
V013528,enterprise,4214,27032266.18,check,1,0.3228917,69627.95768961159
V013980,enterprise,5734,10916794.47,ach,0,0.79897356,69577.84116097805
V002628,enterprise,4214,26898687.1,ach,1,0.3232711,69364.5444250116
V023948,enterprise,8911,12191342.71,ach,1,0.7126509,69305.37035984402
V001344,enterprise,5734,12205914.69,ach,1,0.7112418,69250.85209228101
V002943,enterprise,4214,11898350.75,ach,1,0.7263844,68942.2110900073
V003077,enterprise,5211,13755116.69,ach,0,0.62774545,68877.6952806437
V011606,enterprise,5199,10758956.03,ach,0,0.7986959,68545.07444031755
V011765,enterprise,5734,10830695.86,ach,0,0.79144734,68375.40355492038
V016180,enterprise,7399,10580200.76,ach,1,0.8059352,68015.65006543409
V005879,enterprise,4214,12152995.55,check,0,0.70022076,67878.23860048784
V024250,enterprise,7399,16619058.41,check,0,0.51191866,67860.84942263302
V015981,enterprise,5211,25458008.36,check,1,0.3331901,67658.85352011723
V013229,enterprise,5122,14133270.11,check,1,0.5989412,67519.98286064256
V023123,enterprise,5169,17519503.16,ach,1,0.48159772,67298.82244009306
V010156,enterprise,7399,9690070.54,ach,0,0.86491406,66848.62599151563
V001110,enterprise,5211,11553189.78,ach,1,0.7247868,66788.79726971193
V006731,enterprise,5734,9628868.73,ach,1,0.8675795,66630.47446797245
V013270,enterprise,5085,9786673.91,ach,1,0.8508684,66417.37287523925
V002306,enterprise,7372,11243784.37,check,1,0.7385117,66229.32881719727
V015576,enterprise,4214,19786218.55,ach,1,0.41935247,66179.19725664514
V019652,enterprise,5172,12386384.67,ach,1,0.66767645,65960.77864167301
V002508,enterprise,5172,13029664.91,check,0,0.6343522,65923.17355619442
V012127,enterprise,7372,9898772.91,ach,1,0.83399147,65843.9372011328
V002102,enterprise,8911,11308487.18,ach,1,0.7292147,65770.52321345604
V001466,enterprise,8911,10019441.02,ach,1,0.8197667,65508.832827945254
V009444,enterprise,7372,9489989.28,ach,1,0.86212534,65252.48165857536
V021798,enterprise,5172,11868386.22,ach,0,0.6888266,65202.08297316955
V016985,enterprise,5172,14581360.27,ach,1,0.56043726,65175.5010144309
V010643,enterprise,7372,9635005.74,ach,1,0.8478053,65148.87309059459
V012275,enterprise,8911,9806011.03,ach,0,0.8320379,65071.78461592598
V015276,enterprise,5172,13328659.72,ach,0,0.61106974,64957.92491615595
V014549,enterprise,7372,16918165.33,ach,1,0.48037148,64816.03230066665
V009515,enterprise,7372,10714979.03,ach,1,0.7578119,64759.509276373494
V002356,enterprise,7399,11051839.15,ach,1,0.73383325,64681.656634537154
V003563,enterprise,5211,10911024.9,ach,0,0.73701555,64132.75973759561
V022751,enterprise,5122,13003064.27,ach,1,0.6183411,64122.63129505126
V023440,enterprise,7372,11357577.76,ach,1,0.70737565,64072.591206865996
V004887,enterprise,8911,10525642.79,ach,1,0.7619393,63959.206116668596
V000190,enterprise,5172,17739910.83,ach,1,0.45075098,63770.257079869545
V024616,enterprise,5085,9636212.86,ach,1,0.8286278,63678.67281064724
V014181,enterprise,7399,10623354.49,check,1,0.75109035,63632.79214675925
V000126,enterprise,7399,10917881.46,check,0,0.7299039,63552.03203115574
V020233,enterprise,5211,12010450.22,ach,1,0.663363,63538.304381973496
V013784,enterprise,5172,16508096.31,check,0,0.48224327,63487.3467260689
V000325,enterprise,7372,9647895.54,check,1,0.8239267,63393.26888892452
V020237,enterprise,8911,10241818.16,check,1,0.7736198,63186.18415680779
V009155,enterprise,8911,13937628.7,check,1,0.5683224,63168.53498817043
V022131,enterprise,7399,8783846.08,ach,0,0.9003838,63070.65962161667
V009467,enterprise,5085,12705265.17,ach,1,0.62227803,63049.65952132264
V023971,enterprise,5734,9838831.38,check,0,0.79308856,62224.51652286951
V002340,enterprise,8911,10645565.44,check,0,0.73286456,62214.06094610351
V022295,enterprise,7399,8952917.74,ach,1,0.8661406,61835.88463245999
V004899,enterprise,7399,9190907.86,ach,0,0.8427089,61762.0777679485
V001387,enterprise,5211,10631946.43,ach,1,0.7281385,61732.23675038381
V003635,enterprise,8911,9621355.58,check,0,0.8041686,61697.534986611274
V000120,enterprise,5169,10235042.1,ach,1,0.75511765,61629.28789868412
V016317,enterprise,8911,14656433.38,check,0,0.52631795,61511.5522434268
V012131,enterprise,7392,11576689.23,ach,1,0.6659726,61478.06172237501
V024634,enterprise,5211,13034992.63,ach,1,0.5902226,61348.3776283779
V004301,enterprise,5734,8945891.32,ach,1,0.8576477,61179.386136957226
V010329,enterprise,5122,11314718.46,ach,0,0.67640394,61026.56114569212
V000536,enterprise,7392,10015964.72,check,0,0.763665,60990.73522307232
V001312,enterprise,4214,12668631.41,check,1,0.6034675,60960.86104092696
V017008,enterprise,8911,10671970.28,check,0,0.7138303,60743.80530870142
V019442,enterprise,4214,10662515.85,ach,1,0.7101653,60377.19200080035
V022322,enterprise,5172,15261286.17,ach,1,0.49373087,60079.7451346016
V016650,enterprise,7399,9325392.89,check,0,0.8069326,59999.7103464269
V012369,enterprise,4214,13540808.65,ach,0,0.55486387,59906.443939334946
V019754,enterprise,8911,10748550.97,ach,0,0.69880587,59889.2039764626
V021720,enterprise,5172,13156849.59,ach,0,0.56949216,59741.78166852373
V005711,enterprise,5065,9154044.62,ach,0,0.8180203,59705.55345128815
V012985,enterprise,5734,9092232.21,ach,1,0.8188901,59364.31116800221
V003528,enterprise,5122,9245531.41,ach,1,0.8045039,59304.529924070244
V023128,enterprise,5172,15081687.98,check,0,0.49301177,59283.59780249248
V015765,enterprise,4214,11846371.87,ach,0,0.6267356,59196.34647467314
V024859,enterprise,7392,10228015.01,ach,1,0.7223532,58905.916612306
V013889,enterprise,7372,8411379.7,ach,0,0.87714666,58824.10896501364
V008237,enterprise,5172,11071946.05,ach,0,0.6661908,58808.22904309433
V003593,enterprise,5122,9235098.67,ach,1,0.7982412,58774.689812558914
V012345,enterprise,4214,10495671.74,check,1,0.6970344,58326.755591424364
V006562,enterprise,5085,10890520.18,ach,1,0.67051744,58218.270092589795
V019284,enterprise,5065,9485482.24,ach,0,0.76925635,58174.13982381592
V000383,enterprise,7399,16273820.06,check,0,0.44705883,58002.83921364506
V018809,enterprise,5211,11003895.69,ach,1,0.660908,57980.50011361849
V001281,enterprise,7372,11226809.01,check,1,0.64761066,57964.809933560864
V019608,enterprise,5172,14163590.17,check,0,0.512195,57836.15952986957
V023045,enterprise,8911,10722247.86,ach,0,0.675762,57765.50106964268
V024818,enterprise,5211,9587910.13,ach,0,0.7554371,57744.50235550263
V012525,enterprise,4214,14959226.76,ach,1,0.48394176,57715.15664733485
V014945,enterprise,8911,9530544.68,ach,1,0.75959414,57714.76730529547
V019324,enterprise,5122,9076857.6,ach,0,0.79580295,57587.1205008606
V020546,enterprise,5172,18404562.59,check,0,0.39142248,57431.67630910726
V013985,enterprise,5172,12196437.66,ach,1,0.5904775,57413.77870225361
V008681,enterprise,8911,9575844.62,ach,1,0.75098044,57330.175803798586
V001170,enterprise,7372,10970764.84,check,1,0.65386057,57186.804325202174
V021628,enterprise,7399,8846006.43,ach,1,0.8083791,57007.41469951483
V010122,enterprise,5065,11626534.52,ach,1,0.6143359,56940.779882108654
V015280,enterprise,5122,9228367.56,ach,0,0.7717119,56773.127470196785
V012425,enterprise,5734,10503550.95,ach,0,0.67532015,56546.07669596309
V015051,enterprise,8911,13064860.05,ach,1,0.54127365,56373.31625459349
V012470,enterprise,5169,8936514.22,check,1,0.7885228,56173.16028593338
V016809,enterprise,4214,14902412.78,ach,0,0.4727332,56158.922201566056
V011260,enterprise,8911,9082210.5,ach,1,0.7754284,56140.832694084645
V021776,enterprise,5211,8950242.9,ach,1,0.78368765,55913.55868471209
V000866,enterprise,5169,10895612.13,check,1,0.643108,55856.44350270608
V008614,enterprise,7372,11022265.04,ach,1,0.63435394,55736.13766925464
V003895,enterprise,5169,10732135.43,ach,0,0.6506892,55666.275621346846
V022013,enterprise,5085,10302852.7,ach,1,0.67555076,55480.79967750296
V011671,enterprise,8911,7309397.58,ach,1,0.9510021,55410.0208128421
V008703,enterprise,5734,12472851.96,ach,1,0.5558047,55259.76087394608
V021245,enterprise,4214,10453533.6,check,1,0.66078484,55060.29226730728
V008773,enterprise,5172,15795410.06,ach,0,0.4364503,54951.29200313342
V022401,enterprise,5122,9650265.7,check,1,0.7140529,54926.402873122206
V024936,enterprise,5122,9868593.32,ach,1,0.69710124,54835.268759445076
